trial_id,company,drug_class,trial_phase,country_code,aci,patient_count,base_fee_eur,date
31708,CurePath_AB,Neurology,Phase_I,IT,B,327,175.38,2023-04-09
31709,TriPharm_LLC,Immunology,Phase_III,BR,D,173,205.19,2023-10-07
31710,TriPharm_LLC,Immunology,Phase_III,US,B,473,436.92,2024-11-26
31711,TrialBridge_SA,Immunology,Phase_IV,IT,C,208,97.35,2022-11-04
31712,CurePath_AB,Immunology,Phase_II,NL,A,36,302.22,2024-09-14
31713,MedResearch_Inc,Rare_Disease,Phase_II,NL,C,243,286.43,2024-09-25
31714,NovaTrial_Ltd,Neurology,Phase_I,US,E,370,458.54,2024-04-12
31715,BioPharm_Corp,Cardiology,Phase_II,FR,C,85,278.44,2022-06-22
31716,NovaTrial_Ltd,Neurology,Phase_III,FR,E,232,220.02,2022-04-09
31717,BioAxis_Pty,Neurology,Phase_III,CA,E,24,377.29,2022-05-12
31718,PharmaScope_BV,Oncology,Phase_II,DE,A,174,374.25,2024-02-09
31719,CurePath_AB,Rare_Disease,Phase_IV,IT,A,205,314.09,2023-03-15
31720,MedResearch_Inc,Immunology,Phase_IV,AU,B,388,442.08,2024-12-18
31721,BioAxis_Pty,Cardiology,Phase_III,JP,B,29,56.19,2022-01-07
31722,CurePath_AB,Rare_Disease,Phase_III,DE,E,47,364.92,2023-02-14
31723,MedResearch_Inc,Cardiology,Phase_III,DE,B,82,362.35,2022-10-17
31724,TrialBridge_SA,Cardiology,Phase_II,ES,B,322,258.68,2024-08-24
31725,TrialBridge_SA,Cardiology,Phase_I,US,C,412,221.02,2022-05-13
31726,CurePath_AB,Cardiology,Phase_IV,IT,C,482,247.31,2023-03-24
31727,MedResearch_Inc,Immunology,Phase_IV,IT,D,81,373.59,2024-08-07
31728,MedResearch_Inc,Rare_Disease,Phase_II,IT,A,70,497.4,2024-11-30
31729,BioAxis_Pty,Neurology,Phase_I,JP,E,103,227.38,2024-10-01
31730,TriPharm_LLC,Neurology,Phase_IV,BR,E,330,185.88,2023-12-18
31731,BioPharm_Corp,Rare_Disease,Phase_IV,CA,B,359,273.9,2022-06-28
31732,BioPharm_Corp,Immunology,Phase_IV,ES,B,331,340.69,2022-04-16
31733,TriPharm_LLC,Oncology,Phase_III,BR,E,276,251.37,2023-03-27
31734,PharmaScope_BV,Neurology,Phase_III,JP,C,200,64.31,2023-06-10
31735,TrialBridge_SA,Immunology,Phase_I,AU,C,401,446.67,2023-07-18
31736,TriPharm_LLC,Neurology,Phase_II,IT,B,357,193.37,2022-02-24
31737,MedResearch_Inc,Oncology,Phase_II,ES,C,378,69.16,2024-01-11
31738,PharmaScope_BV,Cardiology,Phase_I,JP,B,224,403.31,2023-03-10
31739,CurePath_AB,Rare_Disease,Phase_I,IT,E,175,448.92,2022-04-30
31740,BioAxis_Pty,Immunology,Phase_IV,BR,C,180,491.06,2024-09-30
31741,GlobalClin_KK,Immunology,Phase_I,DE,C,234,126.14,2023-01-27
31742,MedResearch_Inc,Neurology,Phase_III,BR,C,424,422.9,2022-09-12
31743,BioAxis_Pty,Neurology,Phase_IV,JP,B,261,156.85,2023-06-24
31744,CurePath_AB,Neurology,Phase_III,BR,E,145,53.89,2024-11-07
31745,TriPharm_LLC,Cardiology,Phase_I,AU,D,275,197.75,2024-06-22
31746,GlobalClin_KK,Neurology,Phase_III,AU,C,431,153.52,2022-04-20
31747,CurePath_AB,Rare_Disease,Phase_I,ES,C,141,196.99,2024-01-23
31748,CurePath_AB,Rare_Disease,Phase_IV,JP,A,259,143.79,2023-12-30
31749,BioAxis_Pty,Cardiology,Phase_II,BR,E,269,262.08,2024-08-29
31750,TrialBridge_SA,Rare_Disease,Phase_II,JP,C,135,304.67,2024-11-24
31751,PharmaScope_BV,Cardiology,Phase_III,FR,C,356,232.53,2024-03-28
31752,GlobalClin_KK,Oncology,Phase_III,US,D,201,344.46,2023-12-18
31753,CurePath_AB,Cardiology,Phase_IV,CA,C,149,479.08,2023-01-23
31754,TrialBridge_SA,Cardiology,Phase_IV,NL,A,28,492.19,2024-09-12
31755,GlobalClin_KK,Rare_Disease,Phase_II,US,C,213,400.95,2024-10-30
31756,TrialBridge_SA,Oncology,Phase_IV,AU,C,121,180.31,2024-12-22
31757,GlobalClin_KK,Neurology,Phase_I,US,E,362,289.97,2024-11-12
31758,GlobalClin_KK,Rare_Disease,Phase_III,JP,D,401,205.43,2023-12-05
31759,BioPharm_Corp,Cardiology,Phase_IV,FR,E,236,184.9,2024-11-14
31760,NovaTrial_Ltd,Cardiology,Phase_III,JP,C,155,193.09,2024-05-07
31761,BioPharm_Corp,Immunology,Phase_I,ES,C,403,473.17,2022-09-21
31762,BioAxis_Pty,Immunology,Phase_II,JP,D,259,406.39,2022-02-05
31763,CurePath_AB,Cardiology,Phase_IV,ES,D,166,350.55,2024-12-10
31764,MedResearch_Inc,Immunology,Phase_I,CA,B,334,282.24,2023-04-14
31765,BioPharm_Corp,Immunology,Phase_I,CA,B,111,399.26,2024-08-15
31766,BioPharm_Corp,Immunology,Phase_III,FR,A,387,185.42,2022-11-12
31767,PharmaScope_BV,Neurology,Phase_IV,AU,C,176,194.46,2023-01-31
31768,GlobalClin_KK,Immunology,Phase_III,AU,E,13,426.1,2024-06-22
31769,MedResearch_Inc,Cardiology,Phase_II,NL,D,359,96.23,2023-07-30
31770,GlobalClin_KK,Cardiology,Phase_II,FR,B,466,332.42,2024-01-13
31771,NovaTrial_Ltd,Neurology,Phase_II,AU,D,280,107.21,2022-12-17
31772,BioAxis_Pty,Neurology,Phase_IV,JP,C,194,171.51,2023-11-05
31773,MedResearch_Inc,Neurology,Phase_III,IT,A,99,379.79,2023-06-18
31774,TriPharm_LLC,Oncology,Phase_I,IT,C,201,316.85,2024-10-17
31775,BioAxis_Pty,Rare_Disease,Phase_I,IT,B,312,251.77,2023-06-24
31776,PharmaScope_BV,Cardiology,Phase_III,NL,C,451,382.5,2022-04-08
31777,TriPharm_LLC,Cardiology,Phase_II,US,E,245,73.08,2024-03-18
31778,TriPharm_LLC,Oncology,Phase_III,BR,B,472,245.43,2024-11-11
31779,NovaTrial_Ltd,Cardiology,Phase_III,ES,B,460,425.16,2024-08-25
31780,TrialBridge_SA,Rare_Disease,Phase_IV,ES,C,173,215.09,2022-04-21
31781,GlobalClin_KK,Rare_Disease,Phase_IV,FR,C,81,184.51,2024-12-30
31782,MedResearch_Inc,Cardiology,Phase_II,AU,E,168,129.87,2023-01-16
31783,TriPharm_LLC,Cardiology,Phase_IV,FR,B,231,364.13,2024-07-03
31784,GlobalClin_KK,Oncology,Phase_I,IT,B,99,288.08,2023-11-22
31785,BioAxis_Pty,Cardiology,Phase_III,JP,B,167,109.96,2024-12-02
31786,NovaTrial_Ltd,Cardiology,Phase_II,BR,C,390,266.44,2023-01-10
31787,TriPharm_LLC,Oncology,Phase_II,US,C,21,175.27,2023-10-29
31788,TriPharm_LLC,Cardiology,Phase_III,DE,C,49,211.44,2024-01-19
31789,TriPharm_LLC,Cardiology,Phase_II,NL,E,86,158.5,2022-06-19
31790,PharmaScope_BV,Oncology,Phase_II,AU,A,448,146.89,2024-04-29
31791,TriPharm_LLC,Cardiology,Phase_I,FR,A,368,259.17,2022-06-07
31792,BioPharm_Corp,Immunology,Phase_III,BR,D,275,91.81,2024-06-27
31793,ClinPath_AG,Rare_Disease,Phase_IV,FR,C,381,164.31,2022-05-19
31794,GlobalClin_KK,Immunology,Phase_I,AU,D,330,477.09,2022-07-16
31795,BioAxis_Pty,Immunology,Phase_III,DE,A,294,194.06,2023-06-27
31796,NovaTrial_Ltd,Neurology,Phase_IV,US,B,422,257.13,2022-07-19
31797,ClinPath_AG,Immunology,Phase_III,IT,B,26,138.52,2022-03-26
31798,BioPharm_Corp,Rare_Disease,Phase_I,BR,C,216,361.96,2022-02-27
31799,NovaTrial_Ltd,Rare_Disease,Phase_II,IT,A,152,475.77,2022-11-10
31800,BioPharm_Corp,Oncology,Phase_II,ES,C,43,161.31,2023-06-22
31801,TriPharm_LLC,Neurology,Phase_I,ES,D,474,227.54,2022-02-18
31802,CurePath_AB,Immunology,Phase_II,JP,A,402,110.56,2022-05-31
31803,GlobalClin_KK,Rare_Disease,Phase_III,FR,D,182,350.99,2023-11-02
31804,BioPharm_Corp,Neurology,Phase_I,US,A,66,337.4,2022-12-16
31805,BioAxis_Pty,Cardiology,Phase_IV,ES,E,364,160.13,2024-04-10
31806,TrialBridge_SA,Immunology,Phase_IV,FR,A,497,297.38,2024-07-10
31807,BioAxis_Pty,Rare_Disease,Phase_I,FR,E,148,185.6,2022-02-03
31808,PharmaScope_BV,Cardiology,Phase_III,US,E,189,389.6,2024-11-05
31809,BioPharm_Corp,Cardiology,Phase_III,JP,A,105,189.25,2024-01-20
31810,TriPharm_LLC,Neurology,Phase_III,ES,C,242,486.54,2024-06-19
31811,CurePath_AB,Immunology,Phase_III,CA,B,139,83.21,2023-06-08
31812,TriPharm_LLC,Cardiology,Phase_I,FR,D,353,271.39,2022-01-01
31813,GlobalClin_KK,Immunology,Phase_I,JP,A,34,421.88,2024-08-28
31814,TriPharm_LLC,Cardiology,Phase_II,ES,A,273,365.98,2023-09-15
31815,BioPharm_Corp,Neurology,Phase_IV,JP,D,435,466.95,2022-02-10
31816,PharmaScope_BV,Immunology,Phase_I,DE,A,207,439.84,2022-07-02
31817,MedResearch_Inc,Cardiology,Phase_III,CA,D,338,218.43,2022-08-14
31818,PharmaScope_BV,Cardiology,Phase_I,BR,C,126,469.64,2023-02-16
31819,BioPharm_Corp,Cardiology,Phase_I,US,B,487,422.85,2023-04-30
31820,CurePath_AB,Rare_Disease,Phase_II,DE,A,469,460.03,2023-04-14
31821,ClinPath_AG,Immunology,Phase_II,CA,C,342,421.06,2024-08-09
31822,NovaTrial_Ltd,Rare_Disease,Phase_II,IT,E,162,466.62,2024-10-30
31823,NovaTrial_Ltd,Cardiology,Phase_I,ES,E,389,360.08,2024-01-14
31824,NovaTrial_Ltd,Neurology,Phase_III,DE,D,390,470.09,2023-11-26
31825,GlobalClin_KK,Neurology,Phase_I,AU,D,279,157.67,2024-08-04
31826,TriPharm_LLC,Rare_Disease,Phase_II,IT,D,332,462.01,2022-10-21
31827,BioPharm_Corp,Immunology,Phase_III,NL,E,383,274.76,2023-09-04
31828,BioPharm_Corp,Neurology,Phase_IV,JP,C,37,235.95,2023-12-06
31829,CurePath_AB,Neurology,Phase_III,BR,A,120,398.32,2022-11-09
31830,MedResearch_Inc,Oncology,Phase_II,US,D,30,482.75,2024-11-09
31831,NovaTrial_Ltd,Cardiology,Phase_IV,DE,D,262,261.09,2022-09-16
31832,NovaTrial_Ltd,Rare_Disease,Phase_II,US,C,226,445.66,2022-03-06
31833,GlobalClin_KK,Cardiology,Phase_I,JP,D,433,428.47,2022-12-21
31834,BioPharm_Corp,Cardiology,Phase_II,FR,A,324,75.8,2024-06-13
31835,PharmaScope_BV,Neurology,Phase_I,CA,B,449,244.45,2023-02-15
31836,TriPharm_LLC,Oncology,Phase_III,IT,D,398,431.48,2022-08-26
31837,PharmaScope_BV,Neurology,Phase_I,IT,A,55,188.95,2024-08-13
31838,NovaTrial_Ltd,Oncology,Phase_IV,FR,E,298,243.53,2022-06-17
31839,BioAxis_Pty,Immunology,Phase_I,IT,A,299,420.25,2022-06-24
31840,PharmaScope_BV,Immunology,Phase_IV,US,C,108,106.77,2024-09-12
31841,MedResearch_Inc,Neurology,Phase_IV,AU,D,143,332.18,2022-12-19
31842,ClinPath_AG,Cardiology,Phase_I,ES,D,226,161.4,2022-01-03
31843,BioAxis_Pty,Immunology,Phase_II,US,C,469,299.42,2023-04-21
31844,PharmaScope_BV,Immunology,Phase_I,IT,A,61,279.94,2024-03-23
31845,PharmaScope_BV,Cardiology,Phase_IV,CA,D,15,464.49,2024-04-09
31846,BioAxis_Pty,Rare_Disease,Phase_IV,FR,D,115,358.66,2022-04-06
31847,MedResearch_Inc,Neurology,Phase_III,BR,A,47,223.06,2022-11-05
31848,GlobalClin_KK,Rare_Disease,Phase_II,NL,C,231,263.7,2023-11-09
31849,NovaTrial_Ltd,Immunology,Phase_III,US,C,183,351.96,2023-12-25
31850,TrialBridge_SA,Rare_Disease,Phase_III,US,C,206,100.18,2023-11-12
31851,PharmaScope_BV,Cardiology,Phase_II,ES,B,182,79.66,2023-01-06
31852,TrialBridge_SA,Oncology,Phase_IV,NL,B,462,160.91,2024-08-03
31853,MedResearch_Inc,Immunology,Phase_IV,BR,B,145,183.17,2022-03-27
31854,NovaTrial_Ltd,Neurology,Phase_I,US,E,19,231.48,2024-06-20
31855,TriPharm_LLC,Immunology,Phase_IV,FR,A,486,287.45,2024-10-27
31856,PharmaScope_BV,Rare_Disease,Phase_I,BR,C,56,377.38,2024-01-21
31857,BioAxis_Pty,Cardiology,Phase_IV,CA,C,238,109.89,2023-04-16
31858,TriPharm_LLC,Cardiology,Phase_IV,DE,B,472,365.8,2023-02-22
31859,PharmaScope_BV,Oncology,Phase_II,BR,C,290,452.03,2023-04-23
31860,CurePath_AB,Rare_Disease,Phase_III,CA,A,168,440.97,2022-07-02
31861,PharmaScope_BV,Neurology,Phase_II,AU,C,462,302.17,2022-09-01
31862,BioPharm_Corp,Immunology,Phase_II,JP,E,150,392.07,2023-11-28
31863,CurePath_AB,Rare_Disease,Phase_II,AU,D,429,259.03,2023-08-27
31864,CurePath_AB,Rare_Disease,Phase_IV,BR,A,492,219.75,2023-06-29
31865,TrialBridge_SA,Rare_Disease,Phase_IV,US,A,495,222.02,2023-06-05
31866,CurePath_AB,Cardiology,Phase_III,BR,B,139,389.34,2022-03-27
31867,GlobalClin_KK,Immunology,Phase_II,DE,D,497,430.53,2024-08-08
31868,CurePath_AB,Cardiology,Phase_I,AU,A,120,370.34,2024-11-13
31869,BioPharm_Corp,Neurology,Phase_I,NL,D,389,327.67,2022-09-26
31870,CurePath_AB,Rare_Disease,Phase_I,AU,D,96,366.77,2022-12-11
31871,ClinPath_AG,Cardiology,Phase_II,US,A,155,393.76,2023-11-22
31872,TriPharm_LLC,Cardiology,Phase_IV,US,B,313,360.78,2022-01-03
31873,TriPharm_LLC,Neurology,Phase_III,AU,B,223,204.15,2022-04-22
31874,BioPharm_Corp,Rare_Disease,Phase_IV,IT,D,304,462.43,2024-09-15
31875,GlobalClin_KK,Immunology,Phase_II,AU,D,403,88.54,2022-07-09
31876,MedResearch_Inc,Oncology,Phase_I,CA,D,178,232.08,2023-09-25
31877,ClinPath_AG,Rare_Disease,Phase_II,ES,B,84,211.24,2024-08-25
31878,TriPharm_LLC,Cardiology,Phase_I,FR,C,245,347.12,2024-03-14
31879,PharmaScope_BV,Neurology,Phase_IV,FR,A,413,246.71,2022-10-26
31880,TrialBridge_SA,Immunology,Phase_I,JP,A,357,169.98,2022-06-17
31881,MedResearch_Inc,Immunology,Phase_III,FR,D,226,429.71,2024-02-26
31882,GlobalClin_KK,Rare_Disease,Phase_I,US,A,246,75.65,2023-03-20
31883,ClinPath_AG,Cardiology,Phase_III,NL,C,363,390.66,2024-11-26
31884,MedResearch_Inc,Neurology,Phase_I,FR,C,404,372.35,2023-12-08
31885,BioAxis_Pty,Cardiology,Phase_III,FR,A,453,207.33,2022-01-13
31886,ClinPath_AG,Neurology,Phase_IV,ES,C,172,465.7,2022-10-03
31887,BioAxis_Pty,Cardiology,Phase_II,JP,A,483,490.17,2024-03-26
31888,TriPharm_LLC,Cardiology,Phase_I,FR,B,17,162.86,2024-02-08
31889,BioAxis_Pty,Immunology,Phase_II,ES,D,423,149.1,2024-03-24
31890,MedResearch_Inc,Oncology,Phase_I,FR,B,79,479.16,2022-09-14
31891,NovaTrial_Ltd,Neurology,Phase_IV,JP,A,376,363.88,2022-10-01
31892,TrialBridge_SA,Immunology,Phase_IV,ES,B,312,313.89,2022-08-18
31893,PharmaScope_BV,Neurology,Phase_IV,AU,A,478,74.7,2024-02-02
31894,ClinPath_AG,Immunology,Phase_I,BR,B,229,72.16,2022-01-13
31895,MedResearch_Inc,Neurology,Phase_IV,DE,A,53,126.24,2024-06-11
31896,TriPharm_LLC,Rare_Disease,Phase_I,FR,C,466,251.81,2022-11-05
31897,NovaTrial_Ltd,Rare_Disease,Phase_I,IT,B,399,148.42,2023-06-19
31898,ClinPath_AG,Oncology,Phase_III,FR,C,107,264.92,2022-09-28
31899,MedResearch_Inc,Rare_Disease,Phase_III,BR,D,68,355.41,2023-04-12
31900,TriPharm_LLC,Oncology,Phase_II,BR,C,83,193.56,2024-04-17
31901,MedResearch_Inc,Rare_Disease,Phase_III,FR,B,238,393.34,2022-08-06
31902,ClinPath_AG,Immunology,Phase_II,IT,B,305,366.85,2023-09-17
31903,ClinPath_AG,Oncology,Phase_IV,ES,D,432,258.6,2022-03-04
31904,TriPharm_LLC,Neurology,Phase_II,ES,E,399,316.01,2022-07-14
31905,MedResearch_Inc,Rare_Disease,Phase_III,ES,C,469,132.67,2024-01-21
31906,MedResearch_Inc,Immunology,Phase_III,JP,A,273,202.66,2023-09-15
31907,MedResearch_Inc,Neurology,Phase_IV,US,B,274,195.62,2023-11-02
31908,CurePath_AB,Cardiology,Phase_I,AU,A,186,383.21,2022-09-05
31909,BioAxis_Pty,Cardiology,Phase_I,IT,B,191,182.69,2022-08-14
31910,TrialBridge_SA,Rare_Disease,Phase_IV,AU,C,206,112.02,2023-04-12
31911,ClinPath_AG,Rare_Disease,Phase_I,FR,C,387,255.85,2022-05-22
31912,NovaTrial_Ltd,Neurology,Phase_II,NL,B,237,238.89,2024-08-31
31913,BioPharm_Corp,Neurology,Phase_III,ES,E,266,273.54,2022-10-21
31914,ClinPath_AG,Immunology,Phase_IV,US,D,473,374.77,2024-02-28
31915,BioAxis_Pty,Rare_Disease,Phase_IV,IT,A,378,123.06,2022-06-21
31916,BioAxis_Pty,Oncology,Phase_IV,IT,C,118,361.1,2023-12-15
31917,BioAxis_Pty,Oncology,Phase_III,US,B,430,216.27,2022-08-12
31918,GlobalClin_KK,Oncology,Phase_I,JP,B,63,255.98,2022-11-05
31919,TrialBridge_SA,Neurology,Phase_I,FR,A,254,401.72,2023-03-28
31920,MedResearch_Inc,Cardiology,Phase_IV,FR,E,275,318.46,2022-05-17
31921,BioAxis_Pty,Oncology,Phase_II,AU,E,155,191.62,2022-05-17
31922,NovaTrial_Ltd,Neurology,Phase_I,AU,C,306,76.54,2024-04-05
31923,BioPharm_Corp,Immunology,Phase_I,JP,A,350,387.77,2023-01-14
31924,CurePath_AB,Neurology,Phase_I,AU,E,406,249.86,2023-09-15
31925,PharmaScope_BV,Immunology,Phase_II,IT,B,177,323.99,2023-12-10
31926,GlobalClin_KK,Cardiology,Phase_I,JP,A,406,408.49,2023-11-14
31927,TriPharm_LLC,Rare_Disease,Phase_I,JP,E,317,133.66,2023-11-19
31928,GlobalClin_KK,Neurology,Phase_IV,DE,B,178,53.52,2024-12-04
31929,BioAxis_Pty,Neurology,Phase_III,US,A,488,169.91,2023-11-23
31930,PharmaScope_BV,Neurology,Phase_II,BR,B,359,418.39,2023-01-17
31931,MedResearch_Inc,Rare_Disease,Phase_III,US,A,411,114.43,2022-11-08
31932,MedResearch_Inc,Cardiology,Phase_II,JP,C,305,165.39,2024-05-27
31933,TriPharm_LLC,Neurology,Phase_III,US,A,329,462.33,2023-04-08
31934,MedResearch_Inc,Cardiology,Phase_IV,ES,A,485,54.48,2023-09-05
31935,TriPharm_LLC,Neurology,Phase_III,ES,A,458,428.68,2024-06-12
31936,BioPharm_Corp,Neurology,Phase_IV,JP,E,163,460.57,2022-09-15
31937,ClinPath_AG,Rare_Disease,Phase_I,CA,C,468,126.06,2022-09-01
31938,TriPharm_LLC,Oncology,Phase_IV,IT,C,498,121.86,2022-02-27
31939,TrialBridge_SA,Immunology,Phase_III,IT,D,409,390.02,2022-03-21
31940,MedResearch_Inc,Oncology,Phase_IV,JP,A,182,302.16,2023-11-07
31941,NovaTrial_Ltd,Neurology,Phase_III,AU,E,15,216.21,2023-07-06
31942,PharmaScope_BV,Neurology,Phase_I,US,B,229,105.97,2022-11-23
31943,TriPharm_LLC,Oncology,Phase_III,IT,E,496,284.83,2022-08-20
31944,MedResearch_Inc,Oncology,Phase_II,NL,B,53,487.42,2024-02-02
31945,PharmaScope_BV,Immunology,Phase_IV,CA,E,378,154.9,2022-04-04
31946,MedResearch_Inc,Immunology,Phase_I,IT,A,223,337.78,2024-02-07
31947,CurePath_AB,Neurology,Phase_I,BR,E,417,76.33,2024-09-18
31948,GlobalClin_KK,Neurology,Phase_III,US,D,18,489.35,2023-05-15
31949,GlobalClin_KK,Oncology,Phase_II,FR,E,397,255.19,2023-06-27
31950,GlobalClin_KK,Oncology,Phase_IV,IT,A,232,78.98,2023-08-11
31951,PharmaScope_BV,Rare_Disease,Phase_III,NL,A,131,429.91,2022-04-15
31952,CurePath_AB,Cardiology,Phase_IV,US,C,67,408.99,2023-11-18
31953,GlobalClin_KK,Immunology,Phase_IV,AU,B,399,73.22,2023-02-05
31954,BioPharm_Corp,Oncology,Phase_III,DE,C,187,456.57,2023-05-29
31955,MedResearch_Inc,Immunology,Phase_IV,CA,D,54,238.65,2022-01-26
31956,CurePath_AB,Rare_Disease,Phase_IV,AU,A,206,381.9,2024-08-19
31957,ClinPath_AG,Cardiology,Phase_III,BR,B,191,462.68,2023-01-01
31958,TriPharm_LLC,Cardiology,Phase_IV,ES,D,441,220.46,2022-03-25
31959,CurePath_AB,Immunology,Phase_II,BR,E,412,404.19,2024-05-07
31960,TriPharm_LLC,Cardiology,Phase_II,JP,A,446,88.06,2024-12-09
31961,BioAxis_Pty,Cardiology,Phase_II,CA,D,193,62.83,2023-07-24
31962,NovaTrial_Ltd,Immunology,Phase_III,US,E,10,243.6,2022-02-06
31963,NovaTrial_Ltd,Immunology,Phase_III,ES,A,468,332.72,2024-12-22
31964,PharmaScope_BV,Cardiology,Phase_IV,BR,A,206,151.37,2022-08-17
31965,MedResearch_Inc,Neurology,Phase_I,DE,D,246,123.88,2022-09-21
31966,TriPharm_LLC,Cardiology,Phase_II,AU,E,238,53.61,2024-02-16
31967,CurePath_AB,Neurology,Phase_II,JP,C,484,211.79,2022-12-30
31968,BioAxis_Pty,Rare_Disease,Phase_II,CA,A,432,108.86,2022-04-04
31969,TriPharm_LLC,Immunology,Phase_III,JP,C,415,246.1,2024-01-19
31970,BioPharm_Corp,Neurology,Phase_IV,US,E,328,462.56,2022-10-15
31971,BioAxis_Pty,Cardiology,Phase_II,US,A,282,361.59,2024-08-02
31972,CurePath_AB,Cardiology,Phase_IV,US,B,246,310.59,2022-06-18
31973,TriPharm_LLC,Immunology,Phase_IV,FR,C,381,295.2,2024-09-20
31974,CurePath_AB,Oncology,Phase_IV,ES,E,203,423.89,2024-03-04
31975,CurePath_AB,Rare_Disease,Phase_I,ES,B,434,359.55,2022-09-20
31976,BioAxis_Pty,Immunology,Phase_II,ES,B,295,202.6,2023-09-27
31977,NovaTrial_Ltd,Immunology,Phase_II,FR,A,75,123.08,2024-10-25
31978,PharmaScope_BV,Cardiology,Phase_II,FR,E,241,330.32,2022-03-12
31979,CurePath_AB,Cardiology,Phase_IV,CA,C,74,111.74,2024-06-17
31980,GlobalClin_KK,Neurology,Phase_I,ES,C,234,261.06,2023-05-20
31981,ClinPath_AG,Rare_Disease,Phase_I,DE,A,152,490.97,2024-11-06
31982,BioAxis_Pty,Oncology,Phase_II,CA,B,218,349.09,2022-08-17
31983,BioPharm_Corp,Rare_Disease,Phase_I,ES,A,340,190.45,2024-02-28
31984,MedResearch_Inc,Cardiology,Phase_I,US,A,416,375.25,2024-11-26
31985,BioAxis_Pty,Rare_Disease,Phase_IV,BR,B,487,472.45,2023-01-12
31986,BioAxis_Pty,Oncology,Phase_I,IT,C,70,54.01,2022-04-29
31987,TrialBridge_SA,Immunology,Phase_I,BR,A,93,114.85,2023-03-06
31988,ClinPath_AG,Oncology,Phase_IV,AU,B,188,450.42,2023-10-18
31989,PharmaScope_BV,Cardiology,Phase_III,US,E,380,438.57,2023-11-22
31990,NovaTrial_Ltd,Neurology,Phase_III,JP,B,457,368.0,2023-06-13
31991,TriPharm_LLC,Immunology,Phase_III,US,B,164,208.52,2024-10-19
31992,CurePath_AB,Neurology,Phase_I,IT,E,480,67.62,2023-09-26
31993,BioAxis_Pty,Cardiology,Phase_IV,BR,E,71,241.26,2023-12-04
31994,MedResearch_Inc,Oncology,Phase_I,FR,A,377,345.66,2024-11-14
31995,NovaTrial_Ltd,Cardiology,Phase_I,BR,D,183,141.91,2024-10-26
31996,BioPharm_Corp,Oncology,Phase_II,BR,B,85,311.12,2023-01-10
31997,MedResearch_Inc,Oncology,Phase_I,NL,E,40,159.12,2022-11-10
31998,CurePath_AB,Immunology,Phase_II,NL,A,17,343.01,2024-03-31
31999,MedResearch_Inc,Rare_Disease,Phase_II,ES,C,23,106.75,2023-07-30
32000,BioAxis_Pty,Neurology,Phase_IV,CA,E,480,261.6,2023-05-06
32001,NovaTrial_Ltd,Cardiology,Phase_I,CA,E,68,440.35,2024-02-05
32002,CurePath_AB,Immunology,Phase_I,DE,B,300,411.42,2023-12-26
32003,BioPharm_Corp,Oncology,Phase_II,BR,C,318,398.33,2024-09-28
32004,MedResearch_Inc,Cardiology,Phase_I,CA,E,412,68.66,2023-02-05
32005,NovaTrial_Ltd,Neurology,Phase_III,DE,B,12,225.02,2024-04-06
32006,GlobalClin_KK,Neurology,Phase_IV,CA,A,362,439.55,2022-09-06
32007,NovaTrial_Ltd,Cardiology,Phase_I,NL,D,44,171.93,2024-10-23
32008,BioPharm_Corp,Neurology,Phase_II,JP,D,466,82.93,2022-04-02
32009,MedResearch_Inc,Cardiology,Phase_I,DE,A,332,430.54,2024-04-02
32010,BioPharm_Corp,Cardiology,Phase_I,NL,D,495,235.27,2022-04-22
32011,MedResearch_Inc,Cardiology,Phase_IV,NL,E,455,488.39,2024-08-22
32012,ClinPath_AG,Neurology,Phase_III,AU,B,145,174.88,2024-11-17
32013,TriPharm_LLC,Rare_Disease,Phase_I,BR,D,116,96.58,2024-06-15
32014,TrialBridge_SA,Oncology,Phase_IV,ES,D,453,64.43,2024-05-14
32015,PharmaScope_BV,Oncology,Phase_III,ES,E,159,204.76,2023-06-09
32016,GlobalClin_KK,Oncology,Phase_IV,NL,E,140,392.94,2022-09-26
32017,NovaTrial_Ltd,Oncology,Phase_II,AU,B,93,224.53,2024-12-16
32018,NovaTrial_Ltd,Neurology,Phase_III,FR,A,356,304.79,2023-08-03
32019,NovaTrial_Ltd,Rare_Disease,Phase_I,BR,B,87,85.43,2024-06-13
32020,CurePath_AB,Cardiology,Phase_I,US,A,286,462.23,2024-02-22
32021,BioAxis_Pty,Immunology,Phase_II,IT,E,296,167.61,2024-02-08
32022,TriPharm_LLC,Rare_Disease,Phase_I,CA,C,145,234.78,2023-01-22
32023,CurePath_AB,Oncology,Phase_I,IT,D,99,462.62,2023-04-13
32024,NovaTrial_Ltd,Oncology,Phase_II,FR,A,17,158.2,2023-04-28
32025,NovaTrial_Ltd,Immunology,Phase_III,AU,A,421,87.55,2023-10-23
32026,CurePath_AB,Oncology,Phase_IV,IT,A,156,118.11,2024-02-27
32027,TrialBridge_SA,Rare_Disease,Phase_I,CA,C,393,405.03,2022-08-06
32028,GlobalClin_KK,Oncology,Phase_IV,AU,C,325,203.75,2022-09-07
32029,ClinPath_AG,Neurology,Phase_I,DE,A,215,142.45,2022-02-23
32030,TrialBridge_SA,Rare_Disease,Phase_IV,CA,C,270,136.55,2023-07-31
32031,TriPharm_LLC,Rare_Disease,Phase_II,CA,E,44,315.96,2024-01-04
32032,PharmaScope_BV,Rare_Disease,Phase_III,NL,E,371,205.12,2022-08-19
